,user ratings
the-raven,0
next-of-kin-1982,0
amityville-ii-the-possession,0
cherry-falls,0
tales-from-the-darkside-the-movie,0
the-good-german,0
fahrenheit-9-11,0
once-upon-a-time-in-mexico,0
from-hell,0
scooby-doo-and-the-ghoul-school,0
xxx,0
the-beaches-of-agnes,0
sexy-beast,0
the-golden-voyage-of-sinbad,0
pierrot-le-fou,0
christmas-evil,0
a-dogs-will,0
host-2020,0
leave-her-to-heaven,0
psycho-1998,0
chariots-of-fire,0
titicut-follies,0
king-kong-1976,0
blankman,0
the-public-enemy,0
clear-and-present-danger,0
die-hard-with-a-vengeance,0
dracula-1979,0
the-town-that-dreaded-sundown,0
the-hourglass-sanatorium,0
satans-little-helper,0
central-station,0
porco-rosso,0
la-92,0
the-vast-of-night,0
ride-with-the-devil,0
miami-blues,0
grave-encounters,0
escape-from-tomorrow,0
furry-vengeance,0
fiddler-on-the-roof,0
mac-and-me,0
mr-magoriums-wonder-emporium,0
the-patriot-2000,0
johnny-english,0
little-fockers,0
the-man-from-planet-x,0
purple-noon,0
the-gorgon,0
waxwork,0
the-expendables,0
bill-teds-bogus-journey,0
house-of-1000-corpses,0
scooby-doo-and-the-witchs-ghost,0
clerks-ii,0
cop-out,0
elvira-mistress-of-the-dark,0
chill-out-scooby-doo,0
robocop-2,0
what-dreams-may-come,0
sister-act,0
australia,0
taken-3,0
wings,0
the-curse-of-the-werewolf,0
missing-in-action,0
tora-tora-tora,0
orlando,0
the-spiderwick-chronicles,0
theres-something-about-mary,0
capitalism-a-love-story,0
hypernormalisation,0
black-sheep,0
i-saw-the-devil,0
house-1986,0
the-omega-man,0
analyze-this,0
dan-in-real-life,0
man-on-wire,0
300-rise-of-an-empire,0
the-devil-rides-out,0
battles-without-honor-and-humanity,0
harakiri,0
dont-worry-he-wont-get-far-on-foot,0
dark-shadows,0
red-state,0
dogma,0
noroi-the-curse,0
last-shift,0
this-house-has-people-in-it,0
pet-sematary-ii,0
poohs-grand-adventure-the-search-for-christopher-robin,0
scooby-doo-camp-scare,0
happy-go-lucky,0
the-ten-commandments-1956,0
dawn-of-the-dead-2004,0
i-am-the-pretty-thing-that-lives-in-the-house,0
28-weeks-later,0
robin-hood-prince-of-thieves,0
the-rundown,0
taken-2,0
dressed-to-kill-1980,0
batman-mask-of-the-phantasm,0
george-washington,0
terror-of-mechagodzilla,0
the-chronicles-of-narnia-the-voyage-of-the-dawn-treader,0
overboard,0
babe,0
the-texas-chainsaw-massacre-the-beginning,0
happy-death-day,0
luz-2018,0
conan-the-barbarian,0
onibaba,0
beverly-hills-chihuahua,0
get-hard,0
better-watch-out,0
the-vampire-doll,0
dantes-inferno-1911,0
small-soldiers,0
mikey,0
tales-from-the-crypt,0
beach-rats,0
the-wedding-banquet,0
lake-mungo,0
zygote,0
transformers,0
scooby-doo-pirates-ahoy,0
college-road-trip,0
chan-is-missing,0
the-chronicles-of-riddick,0
barnyard,0
fort-apache,0
in-cold-blood,0
310-to-yuma-2007,0
jason-and-the-argonauts,0
the-magnificent-seven,0
the-three-stooges,0
finding-forrester,0
jay-and-silent-bob-strike-back,0
aloha-scooby-doo,0
jackass-the-movie,0
the-expendables-3,0
basic,0
the-hustler,0
escape-from-alcatraz,0
ronin,0
the-snowman,0
the-bat-1959,0
the-horrible-dr-hichcock,0
hercules-in-the-haunted-world,0
the-brides-of-dracula,0
the-grudge,0
flash-gordon-1980,0
terror-in-the-aisles,0
the-player,0
miracle-mile,0
when-the-levees-broke-a-requiem-in-four-acts,0
the-town-that-dreaded-sundown-2014,0
saw-vi,0
darkman,0
rumble-in-the-bronx,0
pixels-2015,0
winchester-73,0
son-of-dracula,0
lake-of-dracula,0
goldeneye,0
notting-hill,0
pass-over,0
mr-beans-holiday,0
the-brown-bunny,0
the-black-power-mixtape-1967-1975,0
eat-drink-man-woman,0
scooby-doo-wrestlemania-mystery,0
tenebre,0
pleasantville,0
the-day-the-earth-stood-still-2008,0
madagascar-3-europes-most-wanted,0
the-hangover-part-iii,0
le-trou,0
bamboozled,0
scooby-doo-and-the-goblin-king,0
valkyrie,0
funny-farm,0
gaslight-1944,0
the-premature-burial,0
torso,0
triple-frontier,0
ghost-story,0
blood-machines,0
about-schmidt,0
che-part-one,0
back-to-the-future-part-iii,0
ghostwatch,0
scoob,0
the-judge-2014,0
robin-hood-2010,0
transcendence,0
the-road,0
shooter,0
enemy-of-the-state,0
the-leopard,0
evil-of-dracula,0
the-mortuary-collection,0
leatherface,0
dirty-work-1998,0
promised-land-2012,0
sense-and-sensibility,0
the-stepfather,0
apollo-13,0
dracula-3d,0
another-year,0
wishmaster,0
the-blackcoats-daughter,0
g-force,0
rush-hour-2,0
the-searchers,0
house-of-dracula,0
mallrats,0
paranormal-activity-3,0
rec-2,0
veronica-2017-1,0
backdraft,0
hardware,0
gretel-hansel,0
the-rugrats-movie,0
doctor-dolittle-1998,0
precious,0
the-final-destination,0
robocop-2014,0
the-last-samurai,0
mean-creek,0
frankenstein,0
halloweentown,0
haxan,0
love-is-the-message-the-message-is-death,0
dog-soldiers,0
all-the-colors-of-the-dark,0
the-music-room,0
silent-running,0
butch-cassidy-and-the-sundance-kid,0
the-hunchback-of-notre-dame-1996,0
old-school,0
the-long-gray-line,0
niagara,0
the-hunt-for-red-october,0
day-of-the-outlaw,0
marc-maron-end-times-fun,0
reds,0
gummo,0
the-crazies,0
shane,0
amores-perros,0
napoleon,0
the-haunted-palace,0
gattaca,0
glen-or-glenda,0
cujo,0
avengement,0
poison,0
the-gleaners-and-i,0
spanglish,0
3-from-hell,0
vincent,0
alvin-and-the-chipmunks-meet-the-wolfman,0
dracula-dead-and-loving-it,0
the-nightingale-2018,0
glory,0
witness,0
symptoms,0
fireworks,0
lady-terminator,0
reign-of-terror,0
roar,0
creepshow-2,0
hell-fest,0
poltergeist-ii-the-other-side,0
lola-montes,0
ghoulies,0
the-last-man-on-earth,0
cemetery-man,0
nekromantik,0
lips-of-blood,0
king-solomons-mines-1985,0
young-sherlock-holmes,0
dr-no,0
sinbad-legend-of-the-seven-seas,0
all-that-heaven-allows,0
clifford,0
viy,0
insomnia,0
stars-in-my-crown,0
broken-blossoms-1919,0
i-was-a-teenage-serial-killer,0
beyond-the-valley-of-the-dolls,0
the-shop-around-the-corner,0
adam-sandler-100-fresh,0
abbott-and-costello-meet-frankenstein,0
hellboy-2019,0
jaws-2,0
where-eagles-dare,0
the-untouchables,0
anaconda,0
masters-of-the-universe,0
hard-ticket-to-hawaii,0
shaft,0
two-lane-blacktop,0
slugs,0
leviathan,0
swamp-thing,0
crawlspace,0
film-socialisme,0
magnum-force,0
repo-men,0
sixteen-candles,0
superstar-the-karen-carpenter-story,0
frankenstein-1931,0
frankenstein-meets-the-wolf-man,0
sunset-2018,0
the-conspiracy,0
flashdance,0
death-wish,0
who-can-kill-a-child,0
psycho-iii,0
little-caesar,0
in-praise-of-love,0
the-star-wars-holiday-special,0
scrooged,0
fast-furious-presents-hobbs-shaw,0
fun-size,0
the-dead-pool,0
rockos-modern-life-static-cling,0
a-bittersweet-life,0
salems-lot,0
fright-night-2011,0
nixon,0
26682,0
tombs-of-the-blind-dead,0
kung-fu-hustle,0
attack-of-the-50-foot-woman,0
the-entity,0
blood-feast,0
its-complicated,0
as-i-was-moving-ahead-occasionally-i-saw-brief-glimpses-of-beauty,0
last-year-at-marienbad,0
legend-of-the-mountain,0
home-for-the-holidays-1995,0
a-very-harold-kumar-christmas,0
maniac,0
scary-movie-2000,0
the-vietnam-war,0
manhattan,0
field-of-dreams,0
dead-buried,0
analyze-that,0
the-standoff-at-sparrow-creek,0
repo-the-genetic-opera,0
the-doors,0
foxy-brown,0
spookies,0
48-hrs,0
the-da-vinci-code,0
heavy-metal,0
the-last-unicorn,0
existenz,0
mr-sardonicus,0
uncle-boonmee-who-can-recall-his-past-lives,0
tokyo-olympiad,0
gate-of-flesh,0
noelle-2019,0
interiors,0
alphaville,0
hocus-pocus,0
knives-and-skin,0
spooky-buddies,0
scared-shrekless,0
my-big-fat-greek-wedding,0
sole-survivor-1984,0
miami-connection,0
a-knights-tale,0
let-the-corpses-tan,0
peterloo,0
little-women-1994,0
scream-queen-my-nightmare-on-elm-street,0
road-to-perdition,0
the-mask-of-zorro,0
true-grit-2010,0
meeks-cutoff,0
the-terror,0
city-slickers,0
out-of-africa,0
the-crying-game,0
critters,0
henry-portrait-of-a-serial-killer,0
messiah-of-evil,0
the-exorcist-iii,0
all-quiet-on-the-western-front,0
neon-genesis-evangelion-the-end-of-evangelion,0
moonraker,0
the-last-waltz,0
mystery-men,0
murder-party,0
the-running-man,0
babys-day-out,0
night-is-short-walk-on-girl,0
the-sentinel,0
ju-on-the-grudge,0
the-blue-angel,0
to-be-or-not-to-be,0
the-beginning-making-episode-i,0
the-girl-who-leapt-through-time,0
taking-woodstock,0
patch-adams,0
wonder-wheel,0
the-jinx-the-life-and-deaths-of-robert-durst,0
conspiracy,0
french-connection-ii,0
the-return-of-swamp-thing,0
god-told-me-to,0
the-company-of-wolves,0
the-kings-speech,0
that-man-from-rio,0
star-wars-episode-ii-attack-of-the-clones,0
rambo-last-blood,0
final-exam,0
the-stuff,0
polyester,0
house-of-frankenstein,0
black-book,0
annabelle-comes-home,0
colossal-youth,0
troy,0
the-little-stranger-2018,0
shakespeare-in-love,0
new-years-evil,0
house-of-usher,0
gentlemans-agreement,0
the-burning-1981,0
silent-night-deadly-night-part-2,0
the-iron-rose,0
the-last-dragon,0
angels-demons,0
17-Nov,0
on-her-majestys-secret-service,0
it-felt-like-a-kiss,0
halloween-the-curse-of-michael-myers,0
brigadoon,0
halloween-ii-1981,0
pocahontas,0
high-noon,0
vfw,0
lets-scare-jessica-to-death,0
the-black-cat,0
captain-clegg,0
47-meters-down-uncaged,0
mortuary,0
death-wish-3,0
children-of-the-corn,0
phantasm-ii,0
jaws-3-d,0
the-toxic-avenger,0
the-phantom,0
anatahan,0
come-drink-with-me,0
hard-to-be-a-god,0
haunt-2019,0
dave-chappelle-sticks-stones,0
listen-up-philip,0
rififi,0
driving-miss-daisy,0
trog,0
the-trip-1967,0
raw-force,0
poltergeist-iii,0
coffy,0
pandora-and-the-flying-dutchman,0
6-underground,0
wagon-master,0
halloween-is-grinch-night,0
infernal-affairs,0
black-christmas-2019,0
pit-and-the-pendulum,0
extraordinary-tales,0
the-city-of-the-dead,0
frankensteins-army,0
the-phantom-of-the-opera-2004,0
the-spy-who-loved-me,0
duck-amuck,0
contempt,0
the-death-of-louis-xiv,0
revolutionary-road,0
dirty-harry,0
my-soul-to-take,0
eddie-murphy-delirious,0
goosebumps-2-haunted-halloween,0
the-frighteners,0
klute,0
the-deadly-spawn,0
terror-train,0
the-stepford-wives,0
revenge-of-the-creature,0
invaders-from-mars,0
mothra,0
spice-world,0
wanda,0
the-little-shop-of-horrors,0
floating-weeds,0
the-river,0
trick-or-treat-1952,0
the-lodger-a-story-of-the-london-fog,0
garfield-a-tail-of-two-kitties,0
ducktales-the-movie-treasure-of-the-lost-lamp,0
love-story-1970,0
hour-of-the-wolf,0
bean,0
pumpkinhead,0
piranha-ii-the-spawning,0
sweet-sweetbacks-baadasssss-song,0
blood-beat,0
stagefright-aquarius,0
chud,0
demons-2,0
mystery-train,0
caltiki-the-immortal-monster,0
godzilla-king-of-the-monsters,0
godzilla-raids-again,0
the-heartbreak-kid-1972,0
son-of-frankenstein,0
the-skeleton-dance,0
the-ninth-gate,0
cecil-b-demented,0
zombie-flesh-eaters,0
the-house-by-the-cemetery,0
innerspace,0
high-and-low,0
the-sunset-limited,0
double-team,0
raining-in-the-mountain,0
toy-story-of-terror,0
true-grit,0
maniac-1980,0
valentine,0
prom-night,0
forbidden-world,0
seed-of-chucky,0
godzilla-vs-megalon,0
destroy-all-monsters,0
darling-2015-1,0
hedgehog-in-the-fog,0
the-adventures-of-ichabod-and-mr-toad,0
kagemusha,0
ikiru,0
sweet-smell-of-success,0
tess,0
macbeth-1971,0
halloween-resurrection,0
my-bloody-valentine,0
from-beyond,0
slither,0
frankenweenie-2012,0
society,0
the-return-of-godzilla,0
mothra-vs-godzilla,0
strait-jacket,0
eves-bayou,0
guava-island,0
the-crowd,0
the-curse-of-the-cat-people,0
casper-meets-wendy,0
annabelle-creation,0
catch-22,0
romeo-and-juliet-1968,0
the-longest-day,0
the-spy-who-came-in-from-the-cold,0
brain-damage,0
body-bags,0
dark-city-1998,0
godzilla-mothra-and-king-ghidorah-giant-monsters-all-out-attack,0
homicidal,0
the-paperboy,0
redline,0
trash-humpers,0
dragged-across-concrete,0
20000-leagues-under-the-sea-1954,0
for-all-mankind,0
french-cancan,0
the-pirate,0
nemesis,0
sex-lies-and-videotape,0
the-people-under-the-stairs,0
valley-of-the-dolls,0
the-mutilator,0
the-war-of-the-worlds,0
feast-2005,0
commando,0
silent-night-deadly-night,0
pieces,0
humanoids-from-the-deep,0
ghidorah-the-three-headed-monster,0
motel-hell,0
godzilla-vs-hedorah,0
i-know-what-you-did-last-summer,0
the-tingler,0
godzilla-vs-mechagodzilla-ii,0
lake-placid,0
dr-caligari,0
dune,0
duck-dodgers-in-the-24th-century,0
the-burbs,0
the-masque-of-the-red-death,0
thor-the-dark-world,0
sansho-the-bailiff,0
dont-be-a-menace-to-south-central-while-drinking-your-juice-in-the-hood,0
friday-the-13th-part-viii-jason-takes-manhattan,0
duel-in-the-sun,0
the-brave-little-toaster,0
the-seventh-curse,0
best-worst-movie,0
mildred-pierce,0
the-big-gundown,0
patton,0
navajo-joe,0
witchfinder-general,0
halloween-5-the-revenge-of-michael-myers,0
fantastic-voyage,0
the-thin-blue-line,0
the-driller-killer,0
blood-rage-1987,0
sorority-house-massacre,0
sleepaway-camp,0
the-gate,0
to-catch-a-thief,0
godzilla-vs-destoroyah,0
godzilla-vs-mothra,0
someone-great,0
the-head-hunter-2018,0
alligator,0
wnuf-halloween-special,0
garfields-halloween-adventure,0
bionicle-mask-of-light,0
the-return-of-the-living-dead,0
xxy,0
the-puppetmaster,0
high-anxiety,0
head,0
kaili-blues,0
the-island-of-dr-moreau-1996,0
the-wolfman,0
the-taking-of-pelham-one-two-three,0
the-little-vampire,0
papillon,0
the-secret-of-nimh,0
django,0
the-wrecking-crew,0
the-craft,0
intruder,0
jeepers-creepers-2,0
it-came-from-outer-space,0
batman-1989,0
to-live,0
trading-places,0
beverly-hills-cop,0
crimes-of-passion,0
its-alive,0
i-know-who-killed-me,0
a-star-is-born-1954,0
frankenhooker,0
cannibal-ferox,0
black-snake-moan,0
shogun-assassin,0
pee-wees-big-adventure,0
hannibal,0
rock-n-roll-high-school,0
sweetie,0
puppet-master-the-littlest-reich,0
wavelength-1967,0
lupin-the-third-the-castle-of-cagliostro,0
go-fish,0
wizards,0
burial-ground,0
basket-case,0
platoon,0
godzilla-vs-megaguirus,0
godzilla-vs-biollante,0
the-wild-bunch,0
13-ghosts,0
the-ghost-mr-chicken,0
bad-girls-go-to-hell,0
a-night-to-dismember,0
the-legend-of-sleepy-hollow,0
its-a-mad-mad-mad-mad-world,0
yellow-submarine,0
the-man-who-shot-liberty-valance,0
the-house-on-sorority-row,0
tales-from-the-crypt-demon-knight,0
sleepwalkers,0
necronomicon,0
zach-galifianakis-live-at-the-purple-onion,0
latalante,0
the-crow,0
prince-of-darkness,0
racing-stripes,0
halloween-4-the-return-of-michael-myers,0
the-lost-skeleton-of-cadavra,0
the-new-york-ripper,0
slumber-party-massacre-ii,0
gone-with-the-wind,0
the-haunted-house-1929,0
desperate-living,0
the-amityville-horror,0
city-of-the-living-dead,0
the-midnight-hour,0
i-wanna-hold-your-hand,0
kramer-vs-kramer,0
the-thomas-crown-affair,0
the-fearless-vampire-killers,0
black-christmas-2006,0
the-revenge-of-frankenstein,0
cliffhanger,0
tarantula,0
the-exorcism-of-emily-rose,0
goosebumps,0
police-story,0
deadwood-the-movie,0
invasion-of-astro-monster,0
godzilla-vs-spacegodzilla,0
raise-the-red-lantern,0
xtro,0
hulk,0
ghoulies-ii,0
the-secret-garden-1993,0
real-women-have-curves,0
the-dance-of-reality,0
starcrash,0
the-exterminating-angel,0
deadly-blessing,0
monty-python-and-the-holy-grail,0
my-dinner-with-andre,0
the-black-cauldron,0
oliver,0
the-guns-of-navarone,0
kill-list,0
bloody-new-year,0
ed-wood,0
the-prowler-1981,0
godzilla-vs-gigan,0
godzilla-against-mechagodzilla,0
godzilla-vs-king-ghidorah,0
castle-of-blood,0
night-of-the-living-dead-1990,0
stargate,0
umberto-d,0
streets-of-fire,0
a-shot-in-the-dark,0
moonfleet,0
syndromes-and-a-century,0
the-postman-always-rings-twice-1981,0
riki-oh-the-story-of-ricky,0
the-mummy-1959,0
hellions,0
tales-of-halloween,0
nightbeast,0
mausoleum,0
10-to-midnight,0
madman,0
night-of-the-creeps,0
all-monsters-attack,0
fast-times-at-ridgemont-high,0
eight-below,0
rocky-iii,0
the-old-mill,0
q-1982,0
land-of-the-lost,0
creepshow,0
bring-me-the-head-of-alfredo-garcia,0
the-phantom-carriage,0
the-super-inframan,0
any-given-sunday,0
elvis,0
vampires,0
bloody-moon,0
tucker-the-man-and-his-dream,0
octopussy,0
duck-you-sucker,0
the-other-side-of-the-wind,0
the-matrix-reloaded,0
mowgli-legend-of-the-jungle,0
halloween-iii-season-of-the-witch,0
one-eyed-jacks,0
the-boxers-omen,0
batman-the-dark-knight-returns-part-2,0
mr-smith-goes-to-washington,0
godzilla-2000-millennium,0
cop-car,0
how-the-west-was-won,0
invaders-from-mars-1986,0
gothic,0
the-last-picture-show,0
pusher-ii-with-blood-on-my-hands,0
the-tenant,0
whos-afraid-of-virginia-woolf,0
dogville,0
den-of-thieves,0
demons,0
get-on-the-bus,0
the-36th-chamber-of-shaolin,0
wall-street,0
popeye,0
invasion-usa-1985,0
elite-squad,0
u-turn,0
dracula-1931,0
the-transformers-the-movie,0
neil-young-heart-of-gold,0
calvary,0
vampyros-lesbos,0
a-virgin-among-the-living-dead,0
a-matter-of-life-and-death,0
the-nun-2018,0
phantom-of-the-paradise,0
pet-sematary,0
jailhouse-rock,0
will-success-spoil-rock-hunter,0
the-blackout,0
one-hour-photo,0
rodan,0
white-material,0
35-shots-of-rum,0
you-only-live-twice,0
shock-1977,0
fateful-findings,0
diamonds-are-forever,0
a-view-to-a-kill,0
ugetsu,0
dancer-in-the-dark,0
scream-for-help,0
scooby-doo-and-the-cyber-chase,0
escape-plan,0
non-stop-2014,0
cold-in-july,0
invasion-of-the-body-snatchers,0
foreign-correspondent,0
the-last-detail,0
crazy-heart,0
the-hunter-2011,0
batman-the-dark-knight-returns-part-1,0
pearl-harbor,0
biutiful,0
the-haunting-2018,0
chimes-at-midnight,0
the-secret-world-of-arrietty,0
help,0
human-lanterns,0
a-christmas-carol-2009,0
red-cliff,0
husbands-and-wives,0
bloodsport,0
radio-days,0
hotel-transylvania,0
bad-boys-ii,0
love-basketball,0
harvey,0
tomorrow-never-dies,0
grave-of-the-fireflies,0
point-blank,0
the-stranger,0
jungle-fever,0
the-black-stallion,0
angel-heart,0
the-crocodile-hunter-collision-course,0
scooby-doo-and-the-legend-of-the-vampire,0
never-goin-back,0
gemini-2017,0
sleeper,0
hotel-transylvania-2,0
k-19-the-widowmaker,0
grand-illusion,0
avanti,0
the-bells-of-st-marys,0
saboteur,0
romancing-the-stone,0
planet-of-the-apes,0
someones-watching-me,0
the-spiral-staircase,0
munich,0
scooby-doo-in-wheres-my-mummy,0
robinson-crusoe-on-mars,0
top-secret,0
from-russia-with-love,0
the-girl-cant-help-it,0
arachnophobia,0
hercules-in-new-york,0
american-movie,0
legends-of-the-fall,0
soldier,0
light-sleeper,0
carmen-jones,0
the-heartbreak-kid,0
the-legend-of-drunken-master,0
kundun,0
night-of-the-comet,0
christine-1983,0
thunderball,0
the-leopard-man,0
fantasia-2000,0
cinderella-man,0
run-all-night,0
the-rocketeer,0
